store,dept,date,weekly_sales,isholiday,type,size,temperature,fuel_price,markdown1,markdown2,markdown3,markdown4,markdown5,cpi,unemployment
1,29,2012-03-30,4392.74,False,A,151315,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348
1,29,2012-04-13,3294.36,False,A,151315,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143
1,29,2012-04-20,3733.04,False,A,151315,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143
1,29,2012-06-01,3788.69,False,A,151315,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143
1,29,2012-06-08,4042.24,False,A,151315,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143
1,29,2012-06-15,3575.94,False,A,151315,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143
1,29,2012-06-22,3229.2,False,A,151315,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143
1,29,2012-07-06,3925.61,False,A,151315,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908
1,29,2012-07-13,3716.03,False,A,151315,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908
1,29,2012-07-20,3707.9,False,A,151315,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908
1,29,2012-07-27,3356.82,False,A,151315,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908
1,29,2012-08-03,4145.19,False,A,151315,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908
1,29,2012-08-10,4162.46,False,A,151315,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908
1,29,2012-08-17,4208.19,False,A,151315,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908
1,29,2012-08-24,3966.86,False,A,151315,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908
1,29,2012-08-31,4183.85,False,A,151315,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908
1,29,2012-09-07,3268.08,True,A,151315,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908
1,29,2012-09-14,3418.62,False,A,151315,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908
1,29,2012-09-21,3683.28,False,A,151315,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908
1,29,2012-09-28,3515.91,False,A,151315,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908
1,29,2012-10-26,4077.2,False,A,151315,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573
1,30,2011-11-11,2573.12,False,A,151315,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866
1,30,2011-11-18,2041.76,False,A,151315,62.25,3.308,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866
1,30,2011-11-25,3152.56,True,A,151315,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866
1,30,2011-12-02,2334.96,False,A,151315,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866
1,30,2011-12-09,2343.4,False,A,151315,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866
1,30,2011-12-16,2395.98,False,A,151315,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866
1,30,2011-12-23,2829.74,False,A,151315,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866
1,30,2011-12-30,2155.22,True,A,151315,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866
1,30,2012-01-06,2425.04,False,A,151315,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348
1,30,2012-01-13,2014.96,False,A,151315,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348
1,30,2012-01-20,2695.82,False,A,151315,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348
1,30,2012-01-27,2507.48,False,A,151315,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348
1,30,2012-02-03,3107.1,False,A,151315,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348
1,30,2012-02-10,4257.72,True,A,151315,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348
1,30,2012-02-17,3725.26,False,A,151315,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348
1,30,2012-02-24,2927.0,False,A,151315,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348
1,30,2012-03-02,4393.08,False,A,151315,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348
1,30,2012-03-09,4133.36,False,A,151315,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348
1,30,2012-03-16,3505.18,False,A,151315,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348
1,30,2012-03-23,3421.12,False,A,151315,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348
1,30,2012-03-30,3536.71,False,A,151315,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348
1,30,2012-04-13,3711.72,False,A,151315,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143
1,30,2012-04-20,3151.6,False,A,151315,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143
1,30,2012-06-01,3931.58,False,A,151315,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143
1,30,2012-06-08,3629.94,False,A,151315,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143
1,30,2012-06-15,2752.74,False,A,151315,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143
1,30,2012-06-22,2784.5,False,A,151315,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143
1,30,2012-07-06,3054.34,False,A,151315,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908
1,30,2012-07-13,2723.02,False,A,151315,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908
1,30,2012-07-20,2821.6,False,A,151315,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908
1,30,2012-07-27,2959.0,False,A,151315,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908
1,30,2012-08-03,3202.68,False,A,151315,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908
1,30,2012-08-10,3355.34,False,A,151315,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908
1,30,2012-08-17,3300.68,False,A,151315,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908
1,30,2012-08-24,3686.74,False,A,151315,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908
1,30,2012-08-31,3058.82,False,A,151315,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908
1,30,2012-09-07,2669.67,True,A,151315,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908
1,30,2012-09-14,2115.88,False,A,151315,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908
1,30,2012-09-21,1986.16,False,A,151315,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908
1,30,2012-09-28,2047.42,False,A,151315,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908
1,30,2012-10-26,2830.48,False,A,151315,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573
1,31,2011-11-11,1683.65,False,A,151315,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866
1,31,2011-11-18,1486.76,False,A,151315,62.25,3.308,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866
1,31,2011-11-25,1542.03,True,A,151315,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866
1,31,2011-12-02,1921.19,False,A,151315,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866
1,31,2011-12-09,3432.08,False,A,151315,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866
1,31,2011-12-16,3245.04,False,A,151315,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866
1,31,2011-12-23,4743.7,False,A,151315,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866
1,31,2011-12-30,2247.9,True,A,151315,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866
1,31,2012-01-06,2039.49,False,A,151315,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348
1,31,2012-01-13,1988.97,False,A,151315,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348
1,31,2012-01-20,1622.61,False,A,151315,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348
1,31,2012-01-27,1571.13,False,A,151315,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348
1,31,2012-02-03,1622.63,False,A,151315,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348
1,31,2012-02-10,2007.88,True,A,151315,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348
1,31,2012-02-17,2064.35,False,A,151315,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348
1,31,2012-02-24,1852.43,False,A,151315,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348
1,31,2012-03-02,2628.13,False,A,151315,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348
1,31,2012-03-09,2070.4,False,A,151315,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348
1,31,2012-03-16,1682.53,False,A,151315,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348
1,31,2012-03-23,1691.74,False,A,151315,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348
1,31,2012-03-30,1515.28,False,A,151315,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348
1,31,2012-04-13,1170.59,False,A,151315,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143
1,31,2012-04-20,1291.39,False,A,151315,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143
1,31,2012-06-01,1249.54,False,A,151315,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143
1,31,2012-06-08,1493.84,False,A,151315,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143
1,31,2012-06-15,1226.71,False,A,151315,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143
1,31,2012-06-22,1471.82,False,A,151315,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143
1,31,2012-07-06,1166.8,False,A,151315,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908
1,31,2012-07-13,2848.5,False,A,151315,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908
1,31,2012-07-20,2605.28,False,A,151315,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908
1,31,2012-07-27,3477.27,False,A,151315,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908
1,31,2012-08-03,4272.27,False,A,151315,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908
1,31,2012-08-10,4464.25,False,A,151315,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908
1,31,2012-08-17,4851.27,False,A,151315,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908
1,31,2012-08-24,6812.13,False,A,151315,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908
1,31,2012-08-31,6691.49,False,A,151315,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908
1,31,2012-09-07,1499.7,True,A,151315,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908
1,31,2012-09-14,1365.52,False,A,151315,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908
1,31,2012-09-21,1490.66,False,A,151315,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908
1,31,2012-09-28,1060.74,False,A,151315,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908
1,31,2012-10-26,1413.51,False,A,151315,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573
1,32,2011-11-11,7124.84,False,A,151315,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866
1,32,2011-11-18,4502.04,False,A,151315,62.25,3.308,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866
1,32,2011-11-25,8978.16,True,A,151315,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866
1,32,2011-12-02,7939.32,False,A,151315,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866
1,32,2011-12-09,13979.39,False,A,151315,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866
1,32,2011-12-16,17251.57,False,A,151315,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866
1,32,2011-12-23,35301.3,False,A,151315,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866
1,32,2011-12-30,14581.39,True,A,151315,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866
1,32,2012-01-06,5821.95,False,A,151315,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348
1,32,2012-01-13,5567.49,False,A,151315,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348
1,32,2012-01-20,4809.14,False,A,151315,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348
1,32,2012-01-27,5637.52,False,A,151315,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348
1,32,2012-02-03,8955.94,False,A,151315,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348
1,32,2012-02-10,13300.13,True,A,151315,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348
1,32,2012-02-17,23676.04,False,A,151315,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348
1,32,2012-02-24,8802.92,False,A,151315,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348
1,32,2012-03-02,7476.75,False,A,151315,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348
1,32,2012-03-09,7889.12,False,A,151315,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348
1,32,2012-03-16,7162.45,False,A,151315,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348
1,32,2012-03-23,6435.66,False,A,151315,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348
1,32,2012-03-30,7566.56,False,A,151315,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348
1,32,2012-04-13,6572.66,False,A,151315,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143
1,32,2012-04-20,5816.96,False,A,151315,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143
1,32,2012-06-01,6183.49,False,A,151315,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143
1,32,2012-06-08,7430.02,False,A,151315,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143
1,32,2012-06-15,5169.85,False,A,151315,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143
1,32,2012-06-22,7402.76,False,A,151315,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143
1,32,2012-07-06,7565.11,False,A,151315,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908
1,32,2012-07-13,6001.11,False,A,151315,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908
1,32,2012-07-20,4066.82,False,A,151315,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908
1,32,2012-07-27,6288.58,False,A,151315,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908
1,32,2012-08-03,6862.94,False,A,151315,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908
1,32,2012-08-10,5796.95,False,A,151315,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908
1,32,2012-08-17,6459.89,False,A,151315,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908
1,32,2012-08-24,5772.47,False,A,151315,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908
1,32,2012-08-31,6649.79,False,A,151315,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908
1,32,2012-09-07,6857.35,True,A,151315,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908
1,32,2012-09-14,5000.5,False,A,151315,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908
1,32,2012-09-21,5375.99,False,A,151315,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908
1,32,2012-09-28,3909.44,False,A,151315,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908
1,32,2012-10-26,5918.47,False,A,151315,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573
1,33,2011-11-11,5622.58,False,A,151315,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866
1,33,2011-11-18,4303.63,False,A,151315,62.25,3.308,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866
1,33,2011-11-25,10793.97,True,A,151315,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866
1,33,2011-12-02,7049.78,False,A,151315,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866
1,33,2011-12-09,9505.36,False,A,151315,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866
1,33,2011-12-16,10083.01,False,A,151315,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866
1,33,2011-12-23,13657.4,False,A,151315,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866
1,33,2011-12-30,4914.09,True,A,151315,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866
1,33,2012-01-06,3959.05,False,A,151315,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348
1,33,2012-01-13,2930.02,False,A,151315,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348
1,33,2012-01-20,2511.83,False,A,151315,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348
1,33,2012-01-27,2350.29,False,A,151315,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348
1,33,2012-02-03,4894.83,False,A,151315,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348
1,33,2012-02-10,6395.77,True,A,151315,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348
1,33,2012-02-17,6300.81,False,A,151315,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348
1,33,2012-02-24,5426.03,False,A,151315,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348
1,33,2012-03-02,5909.09,False,A,151315,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348
1,33,2012-03-09,5546.97,False,A,151315,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348
1,33,2012-03-16,5669.24,False,A,151315,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348
1,33,2012-03-23,4397.45,False,A,151315,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348
1,33,2012-03-30,4801.62,False,A,151315,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348
1,33,2012-04-13,5070.49,False,A,151315,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143
1,33,2012-04-20,4748.34,False,A,151315,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143
1,33,2012-06-01,4652.2,False,A,151315,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143
1,33,2012-06-08,4990.8,False,A,151315,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143
1,33,2012-06-15,4422.38,False,A,151315,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143
1,33,2012-06-22,4045.11,False,A,151315,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143
1,33,2012-07-06,5286.22,False,A,151315,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908
1,33,2012-07-13,4715.67,False,A,151315,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908
1,33,2012-07-20,6264.38,False,A,151315,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908
1,33,2012-07-27,7108.36,False,A,151315,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908
1,33,2012-08-03,8406.93,False,A,151315,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908
1,33,2012-08-10,9030.25,False,A,151315,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908
1,33,2012-08-17,10682.47,False,A,151315,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908
1,33,2012-08-24,13019.11,False,A,151315,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908
1,33,2012-08-31,11799.65,False,A,151315,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908
1,33,2012-09-07,5001.36,True,A,151315,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908
1,33,2012-09-14,4449.08,False,A,151315,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908
1,33,2012-09-21,4705.71,False,A,151315,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908
1,33,2012-09-28,4390.19,False,A,151315,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908
1,33,2012-10-26,6313.48,False,A,151315,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573
1,34,2011-11-11,11197.3,False,A,151315,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866
1,34,2011-11-18,9773.47,False,A,151315,62.25,3.308,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866
1,34,2011-11-25,14744.09,True,A,151315,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866
1,34,2011-12-02,10172.39,False,A,151315,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866
1,34,2011-12-09,15044.32,False,A,151315,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866
1,34,2011-12-16,14714.73,False,A,151315,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866
1,34,2011-12-23,16180.84,False,A,151315,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866
1,34,2011-12-30,10554.13,True,A,151315,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866
1,34,2012-01-06,9246.0,False,A,151315,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348
1,34,2012-01-13,8198.59,False,A,151315,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348
1,34,2012-01-20,8022.64,False,A,151315,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348
1,34,2012-01-27,7885.38,False,A,151315,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348
1,34,2012-02-03,10085.87,False,A,151315,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348
1,34,2012-02-10,14950.38,True,A,151315,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348
1,34,2012-02-17,13164.86,False,A,151315,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348
1,34,2012-02-24,13189.95,False,A,151315,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348
1,34,2012-03-02,15464.72,False,A,151315,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348
1,34,2012-03-09,12781.11,False,A,151315,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348
1,34,2012-03-16,14027.29,False,A,151315,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348
1,34,2012-03-23,12282.21,False,A,151315,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348
1,34,2012-03-30,15035.51,False,A,151315,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348
1,34,2012-04-13,16848.85,False,A,151315,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143
1,34,2012-04-20,13070.17,False,A,151315,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143
1,34,2012-06-01,15369.77,False,A,151315,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143
1,34,2012-06-08,15948.94,False,A,151315,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143
1,34,2012-06-15,12181.66,False,A,151315,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143
1,34,2012-06-22,12356.92,False,A,151315,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143
1,34,2012-07-06,14618.59,False,A,151315,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908
